company,estimates,revenue,avg_order,median_order,first_date,last_date,avg_quantity,tenure_days,revenue_pct,cumulative_pct,days_since_last,segment
Harris & Jones 832,2,6878.103333333333,3439.0516666666663,3439.0516666666663,2018-05-04 00:00:00+00:00,2018-05-04 00:00:00+00:00,500.0,0,0.03696583521532635,93.34864490663634,2457,dormant
Urban Marketing 734,12,6818.990716075036,568.2492263395864,230.09922,2018-03-07 00:00:00+00:00,2020-09-04 00:00:00+00:00,180.25,912,0.03664813901874161,93.38529304565508,1603,dormant
Express Services,3,6801.765861244019,2267.2552870813397,2716.4254545454546,2022-05-10 00:00:00+00:00,2022-08-30 00:00:00+00:00,1500.0,112,0.03655556536661203,93.42184861102169,878,dormant
Brighton Display,2,6747.668888888889,3373.8344444444447,3373.8344444444447,2020-08-26 00:00:00+00:00,2020-08-26 00:00:00+00:00,600.0,0,0.03626482536623482,93.45811343638792,1612,dormant
Bath Technologies 886,1,6741.901818181818,6741.901818181818,6741.901818181818,2024-06-20 00:00:00+00:00,2024-06-20 00:00:00+00:00,6000.0,0,0.036233830690071765,93.49434726707798,218,active
DVZ,4,6733.755,1683.43875,1683.43875,2018-07-09 00:00:00+00:00,2018-07-09 00:00:00+00:00,175.0,0,0.03619004624487757,93.53053731332287,2391,dormant
Cardiff Communications,2,6728.737266666667,3364.3686333333335,3364.3686333333335,2019-05-23 00:00:00+00:00,2019-05-23 00:00:00+00:00,2000.0,0,0.03616307882456338,93.56670039214742,2073,dormant
Coventry Display,1,6692.706493506494,6692.706493506494,6692.706493506494,2020-11-16 00:00:00+00:00,2020-11-16 00:00:00+00:00,5000.0,0,0.035969434216628376,93.60266982636405,1530,dormant
Belfast Enterprises,3,6672.625,2224.2083333333335,1116.37,2023-11-15 00:00:00+00:00,2024-01-26 00:00:00+00:00,498.3333333333333,72,0.03586150778053645,93.63853133414459,364,active
Mega Communications,4,6632.43,1658.1075,1582.0908333333332,2018-10-05 00:00:00+00:00,2018-10-05 00:00:00+00:00,375.0,0,0.03564548285702604,93.67417681700161,2303,dormant
Morgan & Roberts 345,7,6630.7310777777775,947.2472968253968,887.4166666666665,2019-06-11 00:00:00+00:00,2020-09-24 00:00:00+00:00,3414.285714285714,471,0.03563635213073904,93.70981316913235,1583,dormant
GammaGrou 408,4,6595.312506216931,1648.8281265542328,1609.8803975529102,2018-04-05 00:00:00+00:00,2024-02-21 00:00:00+00:00,2192.5,2148,0.03544599775302341,93.74525916688538,338,active
Phoenix Labels 964,2,6554.494857142857,3277.2474285714284,3277.2474285714284,2022-12-08 00:00:00+00:00,2022-12-08 00:00:00+00:00,250.0,0,0.03522662645014738,93.78048579333553,778,dormant
Norwich Services,2,6479.13,3239.565,3239.565,2022-01-27 00:00:00+00:00,2022-02-11 00:00:00+00:00,300.0,15,0.03482158384535428,93.81530737718089,1078,dormant
BetaProd,2,6478.577820512821,3239.2889102564104,3239.2889102564104,2020-11-24 00:00:00+00:00,2020-12-11 00:00:00+00:00,500.0,17,0.03481861619934155,93.85012599338023,1505,dormant
Bath Systems 018,6,6429.060055555556,1071.5100092592593,1078.37625,2019-02-13 00:00:00+00:00,2022-12-05 00:00:00+00:00,450.0,1391,0.03455248679550277,93.88467848017574,781,dormant
MatrixDisp,2,6396.556818181818,3198.278409090909,3198.278409090909,2021-04-01 00:00:00+00:00,2021-04-01 00:00:00+00:00,500.0,0,0.03437780065624409,93.91905628083198,1394,dormant
Edwards & Smith,1,6375.262333333334,6375.262333333334,6375.262333333334,2021-03-01 00:00:00+00:00,2021-03-01 00:00:00+00:00,1000.0,0,0.0342633550918558,93.95331963592383,1425,dormant
Metro Signs,1,6308.7,6308.7,6308.7,2024-05-02 00:00:00+00:00,2024-05-02 00:00:00+00:00,1200.0,0,0.033905620971517246,93.98722525689536,267,active
SouthernPart 526,4,6303.642,1575.9105,1780.206,2021-06-16 00:00:00+00:00,2022-08-20 00:00:00+00:00,610.0,430,0.033878437141112584,94.02110369403647,888,dormant
NJLO,3,6296.0233333333335,2098.6744444444444,1676.8383333333334,2018-06-18 00:00:00+00:00,2018-06-18 00:00:00+00:00,180.0,0,0.03383749120545099,94.05494118524192,2412,dormant
Martin & Wright,19,6212.5345562,326.9755029578948,208.4766666666667,2017-10-30 00:00:00+00:00,2023-11-03 00:00:00+00:00,10.368421052631579,2195,0.033388787220024786,94.08832997246193,448,at_risk
ZZRS 587,3,6195.057037037037,2065.019012345679,1710.7,2021-05-25 00:00:00+00:00,2021-10-29 00:00:00+00:00,3333.3333333333335,157,0.03329485564295472,94.12162482810488,1183,dormant
Lee & Hall,1,6096.5,6096.5,6096.5,2022-03-01 00:00:00+00:00,2022-03-01 00:00:00+00:00,1000.0,0,0.03276516845829647,94.15438999656318,1060,dormant
Roberts & Edwards 986,12,6007.923000000001,500.6602500000001,396.98333333333335,2019-01-08 00:00:00+00:00,2019-07-10 00:00:00+00:00,58.583333333333336,183,0.03228911821200261,94.18667911477519,2025,dormant
GlobalProd,4,5998.580357142858,1499.6450892857144,1456.8958333333335,2024-03-13 00:00:00+00:00,2024-07-29 00:00:00+00:00,1025.0,138,0.032238906899436384,94.21891802167463,179,active
XKBZ 139,2,5967.286666666666,2983.643333333333,2983.643333333333,2022-09-28 00:00:00+00:00,2022-09-28 00:00:00+00:00,500.0,0,0.032070721376573394,94.2509887430512,849,dormant
Baker & Davies 378,6,5966.978037878789,994.4963396464649,758.1025606060607,2018-01-08 00:00:00+00:00,2022-03-01 00:00:00+00:00,376.6666666666667,1513,0.03206906267498628,94.28305780572619,1060,dormant
Continental Creative 121,13,5954.1819297435895,458.01399459566073,374.93786666666665,2017-10-25 00:00:00+00:00,2019-10-08 00:00:00+00:00,139.23076923076923,713,0.03200029097997104,94.31505809670615,1935,dormant
EMO 228,3,5936.629333333333,1978.8764444444444,682.28,2018-04-05 00:00:00+00:00,2020-03-04 00:00:00+00:00,5003.0,699,0.031905955906033116,94.34696405261218,1787,dormant
Nottingham Packaging 414,6,5899.021317460318,983.1702195767197,1078.3396428571427,2022-09-14 00:00:00+00:00,2023-10-16 00:00:00+00:00,168.33333333333334,397,0.031703834528937797,94.37866788714112,466,at_risk
Bradford Partners,5,5897.869816666666,1179.5739633333333,303.83213333333333,2018-03-08 00:00:00+00:00,2019-04-03 00:00:00+00:00,284.6,391,0.031697645876844975,94.41036553301797,2123,dormant
Glasgow International,6,5875.875777777777,979.3126296296296,879.5389333333334,2020-02-28 00:00:00+00:00,2023-10-19 00:00:00+00:00,875.0,1329,0.031579440613288386,94.44194497363125,463,at_risk
PJ,3,5842.4875,1947.4958333333334,1696.1916666666666,2018-06-11 00:00:00+00:00,2018-07-04 00:00:00+00:00,600.0,23,0.03139999789272392,94.47334497152397,2396,dormant
Bradford Labels 354,3,5833.5,1944.5,1731.5,2021-05-20 00:00:00+00:00,2021-05-20 00:00:00+00:00,6500.0,0,0.031351695268018114,94.50469666679199,1345,dormant
Martin & Taylor,1,5804.3125,5804.3125,5804.3125,2023-03-30 00:00:00+00:00,2023-03-30 00:00:00+00:00,6000.0,0,0.03119482930322249,94.5358914960952,666,at_risk
RMEF,4,5687.430769230769,1421.8576923076923,1302.7153846153847,2021-06-16 00:00:00+00:00,2023-06-14 00:00:00+00:00,3125.0,728,0.03056665746719344,94.5664581535624,590,at_risk
Sheffield Enterprises 417,6,5682.152694444445,947.0254490740741,971.8447916666667,2018-01-10 00:00:00+00:00,2019-10-17 00:00:00+00:00,740.0,645,0.030538290861844567,94.59699644442424,1926,dormant
Bradford Systems 510,1,5638.15119047619,5638.15119047619,5638.15119047619,2018-02-09 00:00:00+00:00,2018-02-09 00:00:00+00:00,5000.0,0,0.030301808176707478,94.62729825260094,2541,dormant
Agile Services,2,5629.248773276895,2814.6243866384475,2814.6243866384475,2018-10-31 00:00:00+00:00,2019-08-20 00:00:00+00:00,10750.0,293,0.030253962822943688,94.65755221542388,1984,dormant
Elite Holdings 467,3,5594.522820308346,1864.840940102782,2300.2288476874,2022-09-27 00:00:00+00:00,2024-04-17 00:00:00+00:00,1166.6666666666667,568,0.030067330870366085,94.68761954629424,282,active
Summit Display,2,5525.144444444444,2762.572222222222,2762.572222222222,2023-12-10 00:00:00+00:00,2023-12-10 00:00:00+00:00,1000.0,0,0.029694462146911023,94.71731400844115,411,at_risk
Superior Creative 630,3,5491.828323232323,1830.609441077441,1779.612,2022-09-27 00:00:00+00:00,2022-09-28 00:00:00+00:00,1166.6666666666667,1,0.02951540722623651,94.74682941566739,849,dormant
Plymouth Technologies,2,5408.803404444445,2704.4017022222224,2704.4017022222224,2022-12-05 00:00:00+00:00,2022-12-16 00:00:00+00:00,4250.0,11,0.029069196211667293,94.77589861187906,770,dormant
Pinnacle Solutions 803,3,5324.742222222222,1774.914074074074,1700.72,2019-01-11 00:00:00+00:00,2020-04-17 00:00:00+00:00,666.6666666666666,462,0.028617415879293853,94.80451602775835,1743,dormant
KWB 410,1,5323.333333333334,5323.333333333334,5323.333333333334,2022-12-15 00:00:00+00:00,2022-12-15 00:00:00+00:00,100.0,0,0.02860984391475954,94.83312587167312,771,dormant
Edwards & Green 581,1,5299.32646031746,5299.32646031746,5299.32646031746,2023-10-11 00:00:00+00:00,2023-10-11 00:00:00+00:00,500.0,0,0.028480820829625112,94.86160669250275,471,at_risk
Birmingham Holdings,1,5227.425882352942,5227.425882352942,5227.425882352942,2022-10-31 00:00:00+00:00,2022-10-31 00:00:00+00:00,340.0,0,0.028094396725753,94.8897010892285,816,dormant
Green & Brown 882,1,5166.613173333333,5166.613173333333,5166.613173333333,2018-01-08 00:00:00+00:00,2018-01-08 00:00:00+00:00,3250.0,0,0.027767563517283742,94.91746865274578,2573,dormant
Agile Graphics 160,2,5142.080952380953,2571.0404761904765,2571.0404761904765,2023-01-23 00:00:00+00:00,2023-01-31 00:00:00+00:00,190.0,8,0.027635716990233653,94.94510436973601,724,at_risk
Jones & Hughes 728,1,5121.066666666666,5121.066666666666,5121.066666666666,2019-06-03 00:00:00+00:00,2019-06-03 00:00:00+00:00,1000.0,0,0.027522777334454206,94.97262714707047,2062,dormant
Ultra Associates 329,1,5091.5,5091.5,5091.5,2020-02-19 00:00:00+00:00,2020-02-19 00:00:00+00:00,168000.0,0,0.027363873567689077,94.99999102063816,1801,dormant
AlphaAsso 836,10,5061.069534722223,506.10695347222224,416.69145000000003,2018-01-29 00:00:00+00:00,2023-08-07 00:00:00+00:00,500.0,2016,0.027200327381993888,95.02719134802015,536,at_risk
Davies & Davies,4,5058.479452,1264.619863,1049.0388566666666,2018-05-23 00:00:00+00:00,2018-05-23 00:00:00+00:00,625.0,0,0.027186407182417976,95.05437775520257,2438,dormant
Chester Print 180,1,5049.204675555556,5049.204675555556,5049.204675555556,2023-10-15 00:00:00+00:00,2023-10-15 00:00:00+00:00,500.0,0,0.02713656061264593,95.08151431581521,467,at_risk
Thomas & Wright,2,5003.241944384266,2501.620972192133,2501.620972192133,2024-02-13 00:00:00+00:00,2024-02-13 00:00:00+00:00,135.0,0,0.026889537463358523,95.10840385327857,346,active
OCLU 698,4,4938.125574712643,1234.5313936781608,1109.4616666666666,2024-01-05 00:00:00+00:00,2024-01-08 00:00:00+00:00,62.5,3,0.026539574563057788,95.13494342784163,382,at_risk
Stellar Technologies,1,4895.801666666667,4895.801666666667,4895.801666666667,2018-04-09 00:00:00+00:00,2018-04-09 00:00:00+00:00,5000.0,0,0.026312107987655528,95.16125553582928,2482,dormant
JUAN,1,4879.855638690187,4879.855638690187,4879.855638690187,2021-05-12 00:00:00+00:00,2021-05-12 00:00:00+00:00,5200.0,0,0.026226407291700463,95.18748194312099,1353,dormant
Matrix Creative 363,2,4875.559957530864,2437.779978765432,2437.779978765432,2024-02-13 00:00:00+00:00,2024-02-15 00:00:00+00:00,2000.0,2,0.026203320485036253,95.21368526360602,344,active
Atlantic Signs,3,4786.39925,1595.4664166666669,1719.7333333333333,2018-09-28 00:00:00+00:00,2022-08-18 00:00:00+00:00,1366.6666666666667,1420,0.025724133147693576,95.23940939675371,890,dormant
NovaEnte 654,1,4658.6,4658.6,4658.6,2022-07-18 00:00:00+00:00,2022-07-18 00:00:00+00:00,1100.0,0,0.02503728594764536,95.26444668270136,921,dormant
Cambridge Media,1,4611.836666666667,4611.836666666667,4611.836666666667,2024-07-02 00:00:00+00:00,2024-07-02 00:00:00+00:00,800.0,0,0.024785960023863164,95.28923264272522,206,active
Alpha Partners,1,4604.309523809524,4604.309523809524,4604.309523809524,2023-03-13 00:00:00+00:00,2023-03-13 00:00:00+00:00,2000.0,0,0.02474550597584808,95.31397814870107,683,at_risk
Pro Media 054,4,4602.965566666667,1150.7413916666667,1103.831725,2020-10-26 00:00:00+00:00,2020-10-28 00:00:00+00:00,2500.0,2,0.024738282981968573,95.33871643168304,1549,dormant
VanguardGrap 369,5,4600.160277777778,920.0320555555556,897.2916666666666,2019-07-11 00:00:00+00:00,2024-09-09 00:00:00+00:00,944.0,1887,0.024723206173468838,95.3634396378565,137,loyal
Cardiff Holdings 151,1,4570.312666666667,4570.312666666667,4570.312666666667,2018-03-07 00:00:00+00:00,2018-03-07 00:00:00+00:00,10000.0,0,0.02456279249248249,95.38800243034899,2515,dormant
PacificDisp,2,4569.7418125,2284.87090625,2284.87090625,2019-04-30 00:00:00+00:00,2022-06-22 00:00:00+00:00,2275.0,1149,0.024559724480846968,95.41256215482984,947,dormant
Bradford Systems,2,4566.014633333333,2283.0073166666666,2283.0073166666666,2018-03-22 00:00:00+00:00,2019-05-31 00:00:00+00:00,10.0,435,0.024539693044240703,95.43710184787409,2065,dormant
Pacific Media 596,2,4470.5377320634925,2235.2688660317463,2235.2688660317463,2024-01-30 00:00:00+00:00,2024-02-07 00:00:00+00:00,1100.0,8,0.02402655981140506,95.4611284076855,352,active
CentralComm,2,4405.080952380952,2202.540476190476,2202.540476190476,2024-04-02 00:00:00+00:00,2024-10-03 00:00:00+00:00,200.0,184,0.023674767403788228,95.48480317508928,113,active
ZG,1,4386.277777777777,4386.277777777777,4386.277777777777,2021-09-06 00:00:00+00:00,2021-09-06 00:00:00+00:00,37000.0,0,0.023573711193926213,95.50837688628322,1236,dormant
Pacific Associates,2,4350.361111111111,2175.1805555555557,2175.1805555555557,2022-01-18 00:00:00+00:00,2022-01-18 00:00:00+00:00,1500.0,0,0.023380679842528885,95.53175756612575,1102,dormant
Liverpool International 107,3,4346.700370346178,1448.900123448726,1312.2944444444443,2024-06-25 00:00:00+00:00,2024-07-24 00:00:00+00:00,133.33333333333334,29,0.023361005473982146,95.55511857159973,184,active
Leicester Systems 980,3,4346.665523809524,1448.888507936508,1609.7821904761904,2019-01-21 00:00:00+00:00,2023-05-11 00:00:00+00:00,600.0,1571,0.023360818193961862,95.5784793897937,624,at_risk
Manchester Media 543,1,4321.6,4321.6,4321.6,2021-08-06 00:00:00+00:00,2021-08-06 00:00:00+00:00,12000.0,0,0.023226105471889448,95.60170549526559,1267,dormant
Vector Services 080,2,4315.752015436667,2157.8760077183333,2157.8760077183333,2023-04-20 00:00:00+00:00,2024-03-27 00:00:00+00:00,527.5,342,0.02319467593045434,95.62490017119605,303,active
Brighton Packaging,3,4291.471111111111,1430.4903703703703,1619.3233333333333,2023-01-24 00:00:00+00:00,2023-12-19 00:00:00+00:00,166.66666666666666,329,0.023064180085207622,95.64796435128126,402,at_risk
Flex Manufacturing 248,1,4286.4735619047615,4286.4735619047615,4286.4735619047615,2021-08-12 00:00:00+00:00,2021-08-12 00:00:00+00:00,4000.0,0,0.02303732114292522,95.67100167242418,1261,dormant
Hall & White,2,4206.5602777777785,2103.2801388888893,2103.2801388888893,2024-02-27 00:00:00+00:00,2024-02-27 00:00:00+00:00,150.0,0,0.02260783336855036,95.69360950579274,332,active
MB 064,1,4170.604166666667,4170.604166666667,4170.604166666667,2023-11-15 00:00:00+00:00,2023-11-15 00:00:00+00:00,5000.0,0,0.022414590026032393,95.71602409581877,436,at_risk
GammaComm,1,4166.111111111111,4166.111111111111,4166.111111111111,2021-01-11 00:00:00+00:00,2021-01-11 00:00:00+00:00,20000.0,0,0.02239044244591753,95.73841453826468,1474,dormant
Metro Manufacturing 347,7,4146.032697089947,592.2903852985638,463.47833333333335,2018-01-17 00:00:00+00:00,2023-02-21 00:00:00+00:00,3328.5714285714284,1861,0.022282532560281697,95.76069707082496,703,at_risk
Newcastle International 379,4,4080.5978,1020.14945,814.5269000000001,2018-02-01 00:00:00+00:00,2018-02-01 00:00:00+00:00,250.0,0,0.02193085775896891,95.78262792858393,2549,dormant
Plymouth Enterprises,2,4069.336611111111,2034.6683055555554,2034.6683055555554,2024-02-02 00:00:00+00:00,2024-03-21 00:00:00+00:00,47.5,48,0.021870335368911475,95.80449826395285,309,active
PinnacleSyst 272,1,4063.966666666667,4063.966666666667,4063.966666666667,2018-10-04 00:00:00+00:00,2018-10-04 00:00:00+00:00,2000.0,0,0.021841475017179514,95.82633973897003,2304,dormant
Pinnacle International,2,4062.1124999999997,2031.0562499999999,2031.0562499999999,2024-04-25 00:00:00+00:00,2024-04-25 00:00:00+00:00,4000.0,0,0.021831509941614334,95.84817124891165,274,active
Vector Communications,1,4049.366666666667,4049.366666666667,4049.366666666667,2021-04-26 00:00:00+00:00,2021-04-26 00:00:00+00:00,2000.0,0,0.021763008444639343,95.86993425735629,1369,dormant
PrimePack 068,4,4043.791666666667,1010.9479166666667,566.2166666666667,2021-02-17 00:00:00+00:00,2022-10-18 00:00:00+00:00,63.75,608,0.02173304603765911,95.89166730339394,829,dormant
Birmingham Works,1,4009.9557460317455,4009.9557460317455,4009.9557460317455,2023-03-08 00:00:00+00:00,2023-03-08 00:00:00+00:00,2000.0,0,0.021551197495127374,95.91321850088907,688,at_risk
RoyalProd 108,3,3967.2613926666663,1322.420464222222,1410.9808366666666,2023-03-23 00:00:00+00:00,2024-03-03 00:00:00+00:00,1833.3333333333333,346,0.0213217399899646,95.93454024087903,327,active
Edinburgh Technologies,3,3956.32,1318.7733333333333,1648.0333333333333,2019-01-04 00:00:00+00:00,2019-05-29 00:00:00+00:00,160.0,145,0.021262936320007787,95.95580317719904,2067,dormant
National Holdings,1,3944.868805555556,3944.868805555556,3944.868805555556,2024-03-11 00:00:00+00:00,2024-03-11 00:00:00+00:00,1000.0,0,0.021201392759764875,95.97700456995881,319,active
MatrixPrin 744,2,3906.8395833333334,1953.4197916666667,1953.4197916666667,2020-02-26 00:00:00+00:00,2020-02-26 00:00:00+00:00,300.0,0,0.02099700764167267,95.99800157760048,1794,dormant
UrbanIndu 933,4,3905.8636888888886,976.4659222222222,590.75365,2018-05-17 00:00:00+00:00,2019-05-24 00:00:00+00:00,1085.0,372,0.020991762772342767,96.01899334037282,2072,dormant
Sheffield Print 897,5,3889.7102777777777,777.9420555555555,979.4291666666667,2018-02-01 00:00:00+00:00,2022-02-23 00:00:00+00:00,340.0,1483,0.020904947511745434,96.03989828788457,1066,dormant
Bath Print,1,3887.8166666666666,3887.8166666666666,3887.8166666666666,2024-09-30 00:00:00+00:00,2024-09-30 00:00:00+00:00,250.0,0,0.02089477044505962,96.06079305832962,116,active
Pro Solutions 434,2,3885.946666666667,1942.9733333333336,1942.9733333333336,2023-09-13 00:00:00+00:00,2023-09-20 00:00:00+00:00,35.0,7,0.02088472027446715,96.08167777860409,492,at_risk
CoastalWork,1,3883.333333333333,3883.333333333333,3883.333333333333,2018-04-26 00:00:00+00:00,2018-04-26 00:00:00+00:00,1400.0,0,0.020870675116277305,96.10254845372036,2465,dormant
Ultra Holdings 464,2,3876.8583333333336,1938.4291666666668,1938.4291666666668,2023-07-06 00:00:00+00:00,2023-08-09 00:00:00+00:00,2000.0,34,0.020835875728798022,96.12338432944915,534,at_risk
MetroDesi,2,3875.5940055555557,1937.7970027777778,1937.7970027777778,2020-10-22 00:00:00+00:00,2021-04-20 00:00:00+00:00,1150.0,180,0.020829080696791888,96.14421341014594,1375,dormant
Sigma International,2,3846.9133333333334,1923.4566666666667,1923.4566666666667,2018-08-17 00:00:00+00:00,2018-08-17 00:00:00+00:00,500.0,0,0.020674938638749026,96.16488834878469,2352,dormant
Atlantic Marketing 133,2,3841.902685714286,1920.951342857143,1920.951342857143,2022-10-25 00:00:00+00:00,2024-04-17 00:00:00+00:00,500.0,540,0.020648009300059084,96.18553635808475,282,active
FOYD 072,1,3831.394444444444,3831.394444444444,3831.394444444444,2024-10-03 00:00:00+00:00,2024-10-03 00:00:00+00:00,250.0,0,0.020591533568835137,96.20612789165358,113,active
Belfast Systems,1,3794.609718738889,3794.609718738889,3794.609718738889,2024-03-04 00:00:00+00:00,2024-03-04 00:00:00+00:00,500.0,0,0.020393836901167667,96.22652172855474,326,active
Edwards & Johnson 007,3,3791.168611111111,1263.7228703703704,1423.6577777777777,2024-02-16 00:00:00+00:00,2024-02-16 00:00:00+00:00,1006.6666666666666,0,0.02037534293395578,96.2468970714887,343,active
CI,2,3750.316,1875.158,1875.158,2022-11-09 00:00:00+00:00,2022-11-09 00:00:00+00:00,1000.0,0,0.020155783730311582,96.26705285521902,807,dormant
EO,1,3709.541333333333,3709.541333333333,3709.541333333333,2017-11-29 00:00:00+00:00,2017-11-29 00:00:00+00:00,8000.0,0,0.01993664343306493,96.28698949865209,2613,dormant
Leeds Associates,1,3684.9666666666667,3684.9666666666667,3684.9666666666667,2022-10-11 00:00:00+00:00,2022-10-11 00:00:00+00:00,1000.0,0,0.0198045687848012,96.3067940674369,836,dormant
VCW,1,3666.7222222222226,3666.7222222222226,3666.7222222222226,2022-09-15 00:00:00+00:00,2022-09-15 00:00:00+00:00,3000.0,0,0.01970651542703031,96.32650058286393,862,dormant
Mitchell & Allen,1,3658.5,3658.5,3658.5,2019-01-16 00:00:00+00:00,2019-01-16 00:00:00+00:00,300.0,0,0.019662325728643914,96.34616290859258,2200,dormant
Prime Productions 613,13,3632.276890555556,279.4059146581197,167.01999999999998,2017-11-09 00:00:00+00:00,2021-04-12 00:00:00+00:00,109.33333333333333,1250,0.019521391651969172,96.36568430024454,1383,dormant
BetaPrin,4,3632.0480952380954,908.0120238095238,705.6865476190476,2018-08-24 00:00:00+00:00,2023-01-11 00:00:00+00:00,250.0,1601,0.019520162009203805,96.38520446225374,744,dormant
Walker & Thomas,3,3617.1178333333337,1205.7059444444446,1243.3960000000002,2020-11-24 00:00:00+00:00,2020-11-24 00:00:00+00:00,833.3333333333334,0,0.0194399204695604,96.4046443827233,1522,dormant
Zenith Creative,3,3559.2074074074076,1186.4024691358024,1148.65,2019-04-29 00:00:00+00:00,2022-04-19 00:00:00+00:00,5066.666666666667,1086,0.01912868535745433,96.42377306808076,1011,dormant
Flex Signs,2,3554.7166666666667,1777.3583333333333,1777.3583333333333,2023-06-02 00:00:00+00:00,2023-06-02 00:00:00+00:00,375.0,0,0.019104550218132933,96.4428776182989,602,at_risk
Belfast Print 066,3,3548.356983333333,1182.785661111111,1220.8491999999999,2024-03-14 00:00:00+00:00,2024-04-23 00:00:00+00:00,500.0,40,0.019070370591173516,96.46194798889007,276,active
Plymouth Graphics 700,2,3542.237666666667,1771.1188333333334,1771.1188333333334,2021-03-30 00:00:00+00:00,2021-06-25 00:00:00+00:00,150.0,87,0.019037482796302196,96.48098547168638,1309,dormant
Bradford Solutions 663,1,3511.9524444444446,3511.9524444444446,3511.9524444444446,2020-02-26 00:00:00+00:00,2020-02-26 00:00:00+00:00,2950.0,0,0.018874717208192945,96.49986018889457,1794,dormant
Smith & Taylor 729,5,3511.550420833333,702.3100841666667,717.948,2018-10-19 00:00:00+00:00,2024-04-15 00:00:00+00:00,38.8,2005,0.01887255656334061,96.51873274545791,284,loyal
Leeds Partners,2,3506.308571428571,1753.1542857142856,1753.1542857142856,2019-06-12 00:00:00+00:00,2021-08-16 00:00:00+00:00,330.0,796,0.0188443846485075,96.53757713010641,1257,dormant
King & Walker 489,1,3505.68,3505.68,3505.68,2019-05-02 00:00:00+00:00,2019-05-02 00:00:00+00:00,50400.0,0,0.018841006439904988,96.55641813654631,2094,dormant
King & Davies 865,2,3490.8633333333337,1745.4316666666668,1745.4316666666668,2022-11-01 00:00:00+00:00,2022-11-01 00:00:00+00:00,150.0,0,0.01876137540909653,96.57517951195541,815,dormant
National Works,2,3490.7506993006996,1745.3753496503498,1745.3753496503498,2022-09-06 00:00:00+00:00,2023-06-28 00:00:00+00:00,105.0,295,0.018760770066186108,96.59394028202159,576,at_risk
Apex Labels,3,3490.1338095238098,1163.3779365079365,998.6219047619047,2019-09-02 00:00:00+00:00,2021-11-02 00:00:00+00:00,333.3333333333333,792,0.018757454639718462,96.6126977366613,1179,dormant
QZIZ,1,3487.9744,3487.9744,3487.9744,2023-02-03 00:00:00+00:00,2023-02-03 00:00:00+00:00,400.0,0,0.01874584905998943,96.63144358572129,721,at_risk
Rapid Systems,1,3482.8933333333334,3482.8933333333334,3482.8933333333334,2021-11-15 00:00:00+00:00,2021-11-15 00:00:00+00:00,2000.0,0,0.01871854125956604,96.65016212698085,1166,dormant
Vanguard Group,7,3476.1892222222223,496.5984603174603,231.98722222222221,2019-03-12 00:00:00+00:00,2024-05-01 00:00:00+00:00,421.57142857142856,1877,0.018682510532112798,96.66884463751296,268,loyal
WQ 910,1,3475.714285714286,3475.714285714286,3475.714285714286,2021-11-19 00:00:00+00:00,2021-11-19 00:00:00+00:00,10500.0,0,0.018679958022527046,96.68752459553549,1162,dormant
HP,2,3464.346577777778,1732.173288888889,1732.173288888889,2023-09-15 00:00:00+00:00,2023-11-28 00:00:00+00:00,2110.0,74,0.018618863154073937,96.70614345868957,423,at_risk
NexusSolu,2,3435.2520799999998,1717.6260399999999,1717.6260399999999,2024-09-13 00:00:00+00:00,2024-09-13 00:00:00+00:00,2000.0,0,0.018462497022539704,96.72460595571211,133,active
Sterling Partners,6,3416.0055555555555,569.3342592592593,409.87499999999994,2018-01-12 00:00:00+00:00,2022-11-04 00:00:00+00:00,1708.3333333333333,1757,0.018359058063192712,96.7429650137753,812,dormant
Mega Productions 070,10,3364.088288095238,336.4088288095238,290.7564854166667,2018-11-30 00:00:00+00:00,2024-08-23 00:00:00+00:00,45.8,2093,0.018080032718448723,96.76104504649375,154,loyal
Pro Industries 384,6,3343.1472676767676,557.1912112794613,503.25775000000004,2024-04-16 00:00:00+00:00,2024-07-22 00:00:00+00:00,203.33333333333334,97,0.01796748682134386,96.7790125333151,186,loyal
Leicester Solutions,1,3321.04,3321.04,3321.04,2020-06-16 00:00:00+00:00,2020-06-16 00:00:00+00:00,300.0,0,0.01784867301841071,96.7968612063335,1683,dormant
TNA,1,3278.383333333333,3278.383333333333,3278.383333333333,2021-05-06 00:00:00+00:00,2021-05-06 00:00:00+00:00,250.0,0,0.017619418057498264,96.814480624391,1359,dormant
Southern Productions,3,3260.3259047256497,1086.7753015752166,950.4145714285714,2018-08-29 00:00:00+00:00,2018-08-29 00:00:00+00:00,1300.0,0,0.017522369801900067,96.83200299419289,2340,dormant
White & Clarke 892,1,3253.58000002025,3253.58000002025,3253.58000002025,2021-07-07 00:00:00+00:00,2021-07-07 00:00:00+00:00,4000.0,0,0.017486114458001755,96.84948910865089,1297,dormant
AtlanticComm 441,2,3229.3907555555556,1614.6953777777778,1614.6953777777778,2023-09-19 00:00:00+00:00,2023-09-19 00:00:00+00:00,200.0,0,0.017356111231598966,96.86684521988248,493,at_risk
Max Marketing 411,1,3216.927340277778,3216.927340277778,3216.927340277778,2023-12-10 00:00:00+00:00,2023-12-10 00:00:00+00:00,2600.0,0,0.01728912756865431,96.88413434745114,411,at_risk
Thompson & Lewis 633,2,3204.582,1602.291,1602.291,2022-06-24 00:00:00+00:00,2022-07-19 00:00:00+00:00,3070.0,25,0.017222778490679012,96.90135712594181,920,dormant
